ticker,name,isin,currency,type,description,maxsalefee,minInvestment,minInvestmentCurr,nav,navDate,monthPerf,month3Perf,month6Perf,month9Perf,perfYear,perf3Year,perf5Year,perf7Year,perf10Year,category,typeDividend,typeIndex,srri,msrating,mscategory
AMEEIDE,AMUNDI FUNDS EMERGING MARKETS EQUITY FOCUS - A EUR,LU0552028184,EUR,EQ-GEM,EQ,4.5,100,EUR,168.1600037,08.02.2022,-1.169556273876,-3.3452120933441,-3.2618075130875,-3.2729364394593,-7.8474353353792,8.9441999841967,6.7194505731596,5.2749957652533,5.8465372873411,EQ-GEM,FALSE,FALSE,6,4,Global Emerging Markets Equity
AMEEIDEH,AMUNDI FUNDS EMERGING MARKETS EQUITY FOCUS - A EUR Hgd,LU0613075240,EUR,EQ-GEM,EQ,4.5,100,EUR,120.9000015,08.02.2022,-0.6736772921459,-5.0871408384362,-6.6048667439166,-9.7424412094065,-13.574951747802,7.4080087672133,5.8210460518796,3.5352600142941,2.8648416947416,EQ-GEM,FALSE,FALSE,6,,Global Emerging Markets Equity
AMEEIDU,AMUNDI FUNDS EMERGING MARKETS EQUITY FOCUS - A USD,LU0319685854,USD,EQ-GEM,EQ,4.5,1000,EUR,140.5599976,08.02.2022,-0.53778658363995,-4.7502879989158,-6.0553401951611,-9.028541841952,-12.668530599565,9.2583460467178,8.1116106445396,5.4216398459922,4.3193636709058,EQ-GEM,FALSE,FALSE,6,4,Global Emerging Markets Equity
AMEESC,AMUNDI FUNDS EQUITY EUROLAND SMALL CAP - AE,LU0568607203,EUR,EQ-EU-SC,EQ,4.5,100,EUR,220.8899994,08.02.2022,-6.2277126846663,-8.2415984713164,-8.1882039985037,-4.110956763327,0.65159938029709,7.5924063481229,5.1943751412355,5.5296021457694,9.3466713671601,EQ-EU-SC,FALSE,FALSE,6,2,Eurozone Mid-Cap Equity
AMEEWE,AMUNDI FUNDS EQUITY EMERGING WORLD - AE,LU0557858130,EUR,EQ-GEM,EQ,4.5,100,EUR,160.8200073,08.02.2022,-0.26666666666667,-2.0286323484618,-1.2404814541882,-1.0947109471095,-4.3250639538343,8.3388396307572,6.0820554526682,4.8891456186184,4.7667266049336,EQ-GEM,FALSE,FALSE,6,3,Global Emerging Markets Equity
AMEEWU,AMUNDI FUNDS EQUITY EMERGING WORLD - AU,LU0347592197,USD,EQ-GEM,EQ,4.5,1000,EUR,132.7700043,08.02.2022,0.36283921687204,-3.4610630407911,-4.0956370991043,-6.9782106074406,-9.3039142017897,8.6418781471522,7.4656477673839,5.0170463694634,3.2464838215245,EQ-GEM,FALSE,FALSE,6,3,Global Emerging Markets Equity
AMEIE,AMUNDI FUNDS EQUITY INDIA - AE,LU0552029232,EUR,EQ-IND,EQ,4.5,100,EUR,212.5299988,08.02.2022,-3.6407326804498,-4.9295459628718,6.4779559118237,20.148114647521,14.324905863367,13.6974304409,10.208639153921,7.5196144072287,11.104310309583,EQ-IND,FALSE,FALSE,6,3,India Equity
AMEIU,AMUNDI FUNDS EQUITY INDIA - AU,LU0236501697,USD,EQ-IND,EQ,4.5,1000,EUR,342.0299988,08.02.2022,-3.0307325924246,-6.3162507874771,2.7117117117117,13.004262067598,8.3676573094227,13.973759400995,11.619226539132,7.6182338168927,9.4567712845742,EQ-IND,FALSE,FALSE,6,3,India Equity
AMEJTE,AMUNDI FUNDS EQUITY JAPAN TARGET - AE,LU0568583420,EUR,EQ-JAP,EQ,4.5,100,EUR,196.4299927,08.02.2022,-2.2201204639355,-2.3707753479125,-2.1909077329084,0.84710955950302,-2.3707753479125,2.2214481296427,0.70074325585703,3.8486666907839,5.8690279033044,EQ-JAP,FALSE,FALSE,6,1,Japan Small/Mid-Cap Equity
AMEJTEH,AMUNDI FUNDS EQUITY JAPAN TARGET - AHE,LU0568583933,EUR,EQ-JAP,EQ,4.5,100,EUR,202.7299957,08.02.2022,-1.7066666666667,-1.9870431251209,-0.92366337601408,0.63039809391441,0.97121227213866,3.6136153877509,1.9532698750282,2.4879600405453,7.6135924670039,EQ-JAP,FALSE,FALSE,6,,Japan Small/Mid-Cap Equity
AMEJTJ,AMUNDI FUNDS EQUITY JAPAN TARGET - AJ,LU0568583008,JPY,EQ-JAP,EQ,4.5,150000,EUR,22201.64063,08.02.2022,-1.6728552093593,-1.8001098695984,-0.50032984841314,1.1936320178525,1.6734581351534,4.2927079242246,2.7810891388627,3.4743507108757,8.5798359711064,EQ-JAP,FALSE,FALSE,6,1,Japan Small/Mid-Cap Equity
AMEJVE,AMUNDI FUNDS EQUITY JAPAN VALUE - AE,LU0557866588,EUR,EQ-JAP-VAL,EQ,4.5,100,EUR,207.9900055,08.02.2022,-3.4849187935035,-6.2812598567116,-1.5711513889546,0.28447444551591,-0.9335556084782,6.4823434329396,2.5360413719849,5.4778804219056,6.8415615837596,EQ-JAP-VAL,FALSE,FALSE,6,2,Japan Large-Cap Equity
AMEJVJ,AMUNDI FUNDS EQUITY JAPAN VALUE - AJ,LU0248702192,JPY,EQ-JAP-VAL,EQ,4.5,150000,EUR,14430,08.02.2022,-2.8936742934051,-6.2560904307153,0.20137490452052,0.65569196428572,3.2041195823201,8.6456149750382,4.5639552591273,5.1354555389866,9.6300588787023,EQ-JAP-VAL,FALSE,FALSE,6,2,Japan Large-Cap Equity
AMELAE,AMUNDI FUNDS EQUITY LATIN AMERICA - AE,LU0552029406,EUR,EQ-LATAM,EQ,4.5,100,EUR,71.51999664,08.02.2022,10.438542310068,11.680199875078,-1.5418502202643,1.432420933201,8.5775011386063,-3.4928739708665,0.18842101503518,0.2501678977721,-2.719939971178,EQ-LATAM,FALSE,FALSE,7,4,Latin America Equity
AMELAU,AMUNDI FUNDS EQUITY LATIN AMERICA - AU,LU0201575346,USD,EQ-LATAM,EQ,4.5,1000,EUR,446.6799927,08.02.2022,11.147606250622,10.082066195135,-4.3696075702755,-4.5494369297177,2.9667365897513,-3.1429682010374,1.5487992525985,0.38814104642824,-4.130356260322,EQ-LATAM,FALSE,FALSE,7,4,Latin America Equity
AMEME,AMUNDI FUNDS EQUITY MENA - AE,LU0569690554,EUR,EQ-MENA,EQ,4.5,100,EUR,279.3599854,08.02.2022,4.7390521895621,4.9436513899324,17.769065385102,27.754150089175,43.210129697032,11.38588473376,9.3876977445947,4.548207625019,9.7833340964989,EQ-MENA,FALSE,FALSE,5,3,Africa & Middle East Equity
AMEMEH,AMUNDI FUNDS EQUITY MENA - AHE,LU0569690471,EUR,EQ-MENA,EQ,4.5,100,EUR,194.4100037,08.02.2022,5.4169829736471,3.2448220924057,13.187005123428,20.288330652147,34.465347904274,9.8256120902645,8.6062980593192,2.7258387352287,6.7898841832337,EQ-MENA,FALSE,FALSE,5,,Africa & Middle East Equity
AMEMU,AMUNDI FUNDS EQUITY MENA - AU,LU0568613946,USD,EQ-MENA,EQ,4.5,1000,EUR,221.7299957,08.02.2022,5.5103497501784,3.4188432835821,13.614470178315,20.978830205151,35.772457289817,11.608430182596,10.807988839491,4.5204952417707,8.195836593588,EQ-MENA,FALSE,FALSE,5,3,Africa & Middle East Equity
AMEUSCE,Amundi Funds - Wells Fargo US Mid Cap - AE,LU0568602824,EUR,EQ-US,EQ,4.5,100,EUR,333.4500122,08.02.2022,-2.968136185072,0.67630808248544,9.0561224489796,9.6406142110282,25.150127608467,13.82985756442,8.9788508370698,8.1006757271331,10.962819591876,EQ-US,FALSE,FALSE,6,1,US Mid-Cap Equity
AMEUSCEH,Amundi Funds - Wells Fargo US Mid Cap - AHE,LU0568603129,EUR,EQ-US,EQ,4.5,100,EUR,225.7299957,08.02.2022,-2.5177059941268,-1.1343728100911,5.2550592185023,2.163385381308,17.189284601807,11.874841886682,7.9365671060012,6.2693498515977,,EQ-US,FALSE,FALSE,6,,US Mid-Cap Equity
AMEUSCU,Amundi Funds - Wells Fargo US Mid Cap - AU,LU0568602667,USD,EQ-US,EQ,4.5,1000,EUR,263.6099854,08.02.2022,-2.3522003259742,-0.79406894475388,5.9014944560501,3.1176654670631,18.631024706359,14.123976614333,10.385889946309,8.1984432251799,9.3174569748655,EQ-US,FALSE,FALSE,6,1,US Mid-Cap Equity
AMIEEU,AMUNDI FUNDS INDEX MSCI EMU - AE,LU0389811372,EUR,EQ-EU,EQ,4.5,100,EUR,215.3399963,08.02.2022,-3.069859560677,-2.7634787320509,-0.097425191370915,4.5441304981066,14.652326695773,11.872357748629,7.8308325015495,6.2361266486803,8.9274030257949,EQ-EU,FALSE,TRUE,6,3,Eurozone Large-Cap Equity
AMIEEUR,AMUNDI FUNDS INDEX EQUITY EUROPE - AE,LU0389811885,EUR,EQ-EU,EQ,4.5,100,EUR,237.8899994,08.02.2022,-3.5202984953563,-2.683575373287,0.626031047756,6.8016521504894,17.28541142829,11.548457492853,7.6190291925677,5.7478609006556,8.4717109094326,EQ-EU,FALSE,TRUE,6,4,Europe Large-Cap Blend Equity
AMIENAE,AMUNDI FUNDS INDEX EQUITY NORTH AMERICA - AE,LU0389812347,EUR,EQ-US,EQ,4.5,100,EUR,534.460022,07.02.2022,-4.8292318102497,-4.5998964710922,2.7649592370405,11.956931584901,19.769630692004,19.113656797183,13.768292583919,12.553637495571,15.160554183177,EQ-US,FALSE,TRUE,6,3,US Large-Cap Blend Equity
AMIENAU,AMUNDI FUNDS INDEX EQUITY NORTH AMERICA - AU,LU0442407853,USD,EQ-US,EQ,4.5,1000,EUR,441.1499939,08.02.2022,-3.2162523858625,-4.8671612179764,0.84350569194898,6.406329144456,14.068883487614,19.732510117952,15.502480392861,12.829333707608,13.563616843591,EQ-US,FALSE,TRUE,6,3,US Large-Cap Blend Equity
AMIEP,AMUNDI FUNDS INDEX EQUITY PACIFIC - AE,LU0390717543,EUR,EQ-ASPAC,EQ,4.5,100,EUR,269.6300049,08.02.2022,-2.219401631913,-2.1342238031287,0.81510562722005,2.3302592128734,8.9062121334518,6.1858403807149,4.7064723726614,4.3958198964005,6.6110293661938,EQ-ASPAC,FALSE,TRUE,6,2,Pacific ex-Japan Equity
AMIGBEH,AMUNDI INDEX J.P. MORGAN GBI GLOBAL GOVIES (EUR) HEDGED - AE,LU0389812933,EUR,BOND-EUR,BOND,4.5,100,EUR,136.3699951,08.02.2022,-1.8497193032964,-3.6254416961131,-4.5094881310833,-2.9395017793594,-4.8824719257864,0.50367489195364,0.39474615895039,0.36134029165857,1.3828876193817,BOND-EUR,FALSE,TRUE,3,3,Global Bond
INGRW,NN (L) Global Bond Opportunities - X Cap EUR,LU0546921882,EUR,BOND-GLB,BOND,5,100,EUR,859.2700195,08.02.2022,-3.3191939421898,-3.7210917891717,-3.1677522594604,-0.86528144721206,-1.6392129030781,0.62213663325219,-2.2730994188891,-1.3003960816602,,BOND-GLB,FALSE,FALSE,4,2,Global Bond
AMFEE,First Eagle Amundi Internation Fund - AU,LU0068578508,USD,BAL-DYN-USD,BAL,5,1000,EUR,8529.30957,08.02.2022,-0.89803174308091,-1.9308424281726,0.019466089719899,-0.58140686941309,6.7714605464437,8.4550615665253,5.7484650095513,5.2591319826899,5.4962590289736,BAL-DYN-USD,FALSE,FALSE,5,2,USD Aggressive Allocation
AMFEU,First Eagle Amundi Internation Fund - AHE,LU0433182416,EUR,BAL-DYN-EUR,BAL,5,100,EUR,188.7299957,08.02.2022,-0.99150141643061,-2.2276330104129,-0.49035115469789,-1.2660214491237,5.7607172877557,6.4273811790153,3.4279298912727,3.2541701210008,3.9568041365282,BAL-DYN-EUR,FALSE,FALSE,5,2,USD Aggressive Allocation
CQATRBCZ,C-QUADRAT ARTS Total Return Balanced CZK,AT0000A139C4,CZK,BAL-TR-CZK,BAL,5,25000,EUR,1237.859985,08.02.2022,-1.7696165566277,-1.2823580075602,-0.27391521518457,1.8689050734477,3.9362541772322,6.5593485013756,2.9009118729402,1.0569181594867,,BAL-TR-CZK,FALSE,FALSE,4,3,EUR Moderate Allocation - Global
INGEMHDCZ,NN (L) Emerging Markets High Dividend - X Cap CZK (hedged i),LU0799821219,CZK,EQ-HD-GEM,EQ,5,25000,EUR,1267.530029,08.02.2022,-1.5074634984032,-2.041809961745,-4.1180964772272,-5.6602509712857,-9.8542767532661,4.5949516620627,2.9772658964949,2.4982007157416,,EQ-HD-GEM,FALSE,FALSE,6,,Global Emerging Markets Equity
PARRESE,BNP Paribas Funds Europe Real Estate Securities,LU0283511359,EUR,REAL-EU,REAL,3,100,EUR,312.3800049,08.02.2022,-7.3248880054588,-8.7302051072284,-10.781709650701,1.270829280944,10.097628026645,2.0199496294237,3.7845263016171,2.3738290188429,7.7031649274134,REAL-EU,FALSE,FALSE,6,2,Property - Indirect Europe
PARBWEM,BNP Paribas Funds Emerging Bond,LU0282274348,EUR,BOND-GEM,BOND,3,100,EUR,405.2000122,08.02.2022,-2.9879333461023,-4.6296514227882,-4.8491252788541,-1.8434630944018,-3.7461101741217,1.2826237270729,0.70622993757579,2.2828057199878,,BOND-GEM,FALSE,FALSE,4,3,Global Emerging Markets Bond
PARBWLUS,BNP Paribas Funds Local Emerging Bond,LU0823387054,USD,BOND-GEM,BOND,3,1000,EUR,78.66000366,08.02.2022,1.6147784523963,-1.5888902789941,-4.3065693430657,-6.4573671066714,-9.3151948351395,-1.8412362232024,-0.54524969291549,-1.9769537904256,-3.1112731600521,BOND-GEM,FALSE,FALSE,5,1,Global Emerging Markets Bond - Local Currency
PAREBS,BNP Paribas Funds Euro Equity,LU0823401905,EUR,EQ-EU,EQ,3,100,EUR,592.8699951,08.02.2022,-4.4467008348645,-4.8836052686464,-0.41488897100816,4.2628774422735,12.088556141644,10.686949471359,6.1304939939876,4.5734601502042,7.2457391060222,EQ-EU,FALSE,FALSE,6,3,Eurozone Large-Cap Equity
PAREBSEP,BNP Paribas Funds Europe Equity,LU0823400501,EUR,EQ-EU,EQ,3,100,EUR,191.1600037,08.02.2022,-5.459940652819,-6.3858961802155,-1.5045342126958,2.548146558661,10.766021555221,9.4643625161621,5.3825441328434,3.8946635362612,6.2456774583981,EQ-EU,FALSE,FALSE,6,3,Europe Large-Cap Blend Equity
INGRFCY,NN (L) First Class Yield Opportunities - P Cap EUR,LU0922501720,EUR,BOND-HY-EUR,BOND,1.2,100,EUR,275.980011,08.02.2022,-2.7177552962741,-4.1036867160082,-4.6668278697019,-3.5574503774112,-3.9468188779062,0.83132497839977,0.58405041003387,0.85185849140328,,BOND-HY-EUR,FALSE,FALSE,3,3,Global Flexible Bond - EUR Hedged
ABAPU,Aberdeen Global - Asia Pacific Equity Fund USD,LU0011963245,USD,EQ-ASPAC,EQ,6.38,1000,EUR,105.1544037,08.02.2022,-2.7560995684087,-6.2825913940449,-8.405361829412,-10.265182384892,-14.548148051836,10.259805279285,8.8665665131789,5.2306055078575,4.7169969928594,EQ-ASPAC,FALSE,FALSE,5,3,Asia-Pacific ex-Japan Equity
ABALCBU,Aberdeen Global - Asian Local Currency Short Duration Bond Fund,LU0094548533,USD,BOND-AS-GOV-ST,BOND,6.38,1000,EUR,7.551000118,08.02.2022,0.62767360972296,-0.27206931163822,-0.70091921675894,-1.840730052258,-2.2220495687981,3.4866775669425,3.0896058266254,1.6305732483556,0.9024454175812,BOND-AS-GOV-ST,FALSE,FALSE,3,3,Asia Bond - Local Currency
ABASC,Aberdeen Global - Asian Smaller Companies Fund,LU0231459107,USD,EQ-ASPAC-SC,EQ,6.38,1000,EUR,55.23709869,08.02.2022,-5.4455538760971,-9.2068496212918,-7.6878468781178,-1.9828052773071,-1.8361373584289,8.6361348592056,6.603481897352,3.2025178199005,,EQ-ASPAC-SC,FALSE,FALSE,5,3,Asia ex-Japan Small/Mid-Cap Equity
ABCEU,Aberdeen Global - Chinese Equity Fund,LU0231483743,USD,EQ-CN,EQ,6.38,1000,EUR,33.94419861,08.02.2022,-2.7445339965217,-10.061576615724,-10.556410472617,-19.523268743376,-30.130808418669,7.4561585049941,7.8735223897896,5.5235908857018,3.7033781557312,EQ-CN,FALSE,FALSE,6,3,China Equity
ABEEEE,Aberdeen Global - Eastern European Equity Fund,LU0505664713,EUR,EQ-CEE,EQ,6.38,100,EUR,121.830101,08.02.2022,-6.4252604736723,-19.741166627689,-8.1692584728356,2.4145537325001,7.4626641862861,8.6489974867177,3.4185202002355,5.3006122571454,3.1256199319342,EQ-CEE,FALSE,FALSE,6,5,Emerging Europe Equity
ABEMCBU,Aberdeen Global - Emerging Markets Corporate Bond Fund,LU0566480116,USD,BOND-CORP-GEM,BOND,6.38,1000,EUR,15.52079964,08.02.2022,-1.7720621740671,-2.7439578411775,-4.6405465682811,-3.2308747428144,-4.0267128370022,3.3201584027445,3.4108874753217,4.2811911800662,4.203315482249,BOND-CORP-GEM,FALSE,FALSE,3,2,Global Emerging Markets Corporate Bond
ABEMIU,Aberdeen Global - Emerging Markets Infrastructure Equity Fund,LU0523223757,USD,EQ-SEC-UTI,EQ,6.38,1000,EUR,8.667900085,08.02.2022,-2.4082956157536,-8.1069906494498,-9.6623241271496,-10.269257445729,-14.376734859186,3.3536813976758,2.4948118459915,0.5594881982073,0.52781590566482,EQ-SEC-UTI,FALSE,FALSE,5,2,Sector Equity Infrastructure
ABEMLCBU,Aberdeen Global - Emerging Markets Local Currency Bond Fund,LU0396317926,USD,BOND-GEM,BOND,6.38,1000,EUR,9.401000023,08.02.2022,1.2558700616087,-0.82601035941473,-3.6516249372265,-4.1770293961756,-7.7799903865962,-0.093432199305044,0.86040544257524,-0.69263919192292,-1.8170477928216,BOND-GEM,FALSE,FALSE,5,2,Global Emerging Markets Bond - Local Currency
ABEEDE,Aberdeen Global - European Equity Dividend Fund,LU0505661966,EUR,EQ-HD-EU,EQ,6.38,100,EUR,262.4273987,08.02.2022,-3.2617013841274,-2.484200857113,1.7577356304501,8.7658888755801,15.764417539478,10.890970599392,5.9361401969964,3.3209035033627,5.9174426182053,EQ-HD-EU,FALSE,FALSE,5,5,Europe Equity Income
ABEEE,Aberdeen Global - European Equity Fund,LU0094541447,EUR,EQ-EU,EQ,6.38,100,EUR,71.30049896,08.02.2022,-8.50816748149,-12.747789034689,-9.2315800596038,-2.1545069678402,0.68260349548344,11.612728156967,8.7116855729842,5.6396878658339,7.6221578527272,EQ-EU,FALSE,FALSE,5,3,Europe Large-Cap Growth Equity
ABIE,Aberdeen Global - Indian Equity Fund,LU0231490524,USD,EQ-IND,EQ,6.38,1000,EUR,205.3213043,08.02.2022,-5.6669751047296,-8.7697276661203,-1.548496360837,9.1423987786675,6.5505439845147,11.101617786812,9.5927492036398,5.8115697693385,7.9892733812484,EQ-IND,FALSE,FALSE,6,3,India Equity
ABJE,Aberdeen Global - Japanese Equity Fund,LU0476876759,EUR,EQ-JAP,EQ,6.38,100,EUR,15.17819977,08.02.2022,-7.1681080353757,-10.256137363417,-4.1344550553282,-1.3230007086343,-4.8513988753832,10.263976897333,4.144274759296,3.9441972847836,9.6984851929377,EQ-JAP,FALSE,FALSE,6,,Japan Large-Cap Equity
ABJSC,Aberdeen Global - Japanese Smaller Companies Fund,LU0476877054,EUR,EQ-JAP-SC,EQ,6.38,100,EUR,26.06329918,08.02.2022,-6.9350663262573,-15.526724336308,-13.322558223836,-13.392260787213,-14.091382538301,5.0115971934432,4.2581801192197,4.0129581597932,11.308916563962,EQ-JAP-SC,FALSE,FALSE,6,,Japan Small/Mid-Cap Equity
ABLAEU,Aberdeen Global - Latin American Equity Fund,LU0396314238,USD,EQ-LATAM,EQ,6.38,1000,EUR,3210.030518,08.02.2022,10.758521294675,5.7263165674622,-10.011964930567,-12.966793813468,-10.218253987677,-5.9540874191485,-0.73120016659379,-0.19551390345629,-3.4000233574162,EQ-LATAM,FALSE,FALSE,6,2,Latin America Equity
ABSEMBC,Aberdeen Global - Select Emerging Markets Bond Fund Class A (CZK) - 2 Acc,LU0875411851,CZK,BOND-CZK,BOND,6.38,25000,EUR,100.6364975,08.02.2022,-2.044254876787,-4.8462585805866,-7.2103495776191,-6.3672311127652,-8.5641417959267,-0.048345202151545,-0.31924787392594,0.5416151442414,,BOND-CZK,FALSE,FALSE,4,,Global Emerging Markets Bond
ABSEMBE,Aberdeen Global - Select Emerging Markets Bond Fund,LU0376989207,EUR,BOND-EUR,BOND,6.38,100,EUR,130.5838013,08.02.2022,-2.4367684184652,-5.432169217756,-7.9616689620369,-7.272090762487,-9.5884796171504,-1.1903567217194,-0.81295641397005,0.3616289154037,1.2172612016151,BOND-EUR,FALSE,FALSE,4,2,Global Emerging Markets Bond
ABSEHYBE,Aberdeen Global - Select Euro High Yield Bond Fund,LU0119176310,EUR,BOND-HY-EUR,BOND,6.38,100,EUR,24.49819946,08.02.2022,-3.3975031348828,-3.0346449026119,-3.3174420256681,-2.1195667373855,-1.1643294011329,3.4402261365695,2.178163311902,3.2684696481807,4.8843706959772,BOND-HY-EUR,FALSE,FALSE,3,3,EUR High Yield Bond
ABTE,Aberdeen Global - Technology Equity Fund,LU0107464264,USD,EQ-SEC-TECH,EQ,6.38,1000,EUR,10.28269958,08.02.2022,-10.589882267012,-22.126715337312,-21.556406578988,-13.439457202505,-17.407368733885,19.569782113107,16.129934367695,12.355935075672,10.995731908315,EQ-SEC-TECH,FALSE,FALSE,6,4,Global Large-Cap Growth Equity
ABWEU,Aberdeen Global - World Equity Fund,LU0094547139,USD,EQ-GLB,EQ,6.38,1000,EUR,26.05620003,08.02.2022,-9.1745038029573,-13.254720749993,-9.0654642665196,-3.4544342960891,1.1325705236683,10.912878602179,8.5178611791994,5.761641176944,,EQ-GLB,FALSE,FALSE,5,4,Global Large-Cap Blend Equity
ABWGB,Aberdeen Global - World Government Bond Fund,LU0963865323,USD,BOND-GOV-GLB,BOND,6.38,1000,EUR,11.01780033,08.02.2022,-0.35362533802423,-1.9393540233363,-3.4229464512679,-2.1883295011674,-4.0846173935754,2.142256926454,2.3836253816821,1.1085773815541,,BOND-GOV-GLB,FALSE,FALSE,3,3,Global Bond
ABWRU,Aberdeen Global - World Resources Equity Fund,LU0505663152,USD,EQ-SEC-MAT,EQ,6.38,1000,EUR,17.16539955,08.02.2022,-0.8954706850264,-1.9814531417738,0.32671907419854,-1.4021080444585,11.024584597274,11.358986724366,8.2879152968392,5.1970120026192,1.9203793319619,EQ-SEC-MAT,FALSE,FALSE,6,3,Sector Equity Natural Resources
INGICMM,NN (L) International Czech Short Term Bond - P Cap CZK,LU1134493227,CZK,BOND-CZK,BOND,0.5,25000,EUR,1499.949951,08.02.2022,0.27476200663172,-0.20027146431043,-1.4869400166821,-1.7798091845488,-2.4961809731205,0.0073346535972796,-0.19288528210282,-0.26470788284906,,BOND-CZK,FALSE,FALSE,2,,Other Bond
INGISB,NN (L) International Slovak Bond - P Cap EUR,LU1134493573,EUR,BOND-EUR,BOND,5,100,EUR,55.11999893,08.02.2022,-3.1453171674574,-4.8671039005868,-5.9225123741253,-4.636678200692,-7.1272114574558,0.060547362819374,0.28175701532016,0.17749267708109,,BOND-EUR,FALSE,FALSE,3,3,EUR Government Bond
FFEBCC,Fidelity - Euro Blue Chip Fund A-ACC-CZK (hedged),LU0979392841,CZK,EQ-EU,EQ,5.25,25000,EUR,1450,08.02.2022,-4.7931713722915,-5.9662775616083,-4.0370615486433,-0.82079343365253,6.539309331374,9.0216218720263,5.131972325987,3.3412347146137,,EQ-EU,FALSE,FALSE,6,,Eurozone Large-Cap Equity
PIOCEUR,Amundi Fund Solutions - Conservative EUR,LU1121647660,EUR,BAL-CONS-EUR,BAL,5,100,EUR,8.770000458,08.02.2022,-3.3076074972437,-4.6739130434783,-4.5701849836779,-2.2296544035675,-2.3385300668152,3.0676464619692,1.9826974783682,1.5404427628461,3.5287074070042,BAL-CONS-EUR,FALSE,FALSE,4,4,EUR Cautious Allocation - Global
PIOCUSD,Amundi Fund Solutions - Conservative USD,LU1121648049,USD,BAL-CONS-USD,BAL,5,1000,EUR,10.02000046,08.02.2022,-2.6239067055394,-6.0037523452158,-7.3080481036078,-7.9889807162535,-7.3080481036078,3.3761002419129,3.2965033624418,,,BAL-CONS-USD,FALSE,FALSE,4,4,EUR Cautious Allocation - Global
PIODG,Amundi Fund Solutions - Diversified Growth,LU1121647157,EUR,BAL-DYN-EUR,BAL,5,100,EUR,73.44999695,08.02.2022,-4.7093928386092,-5.4454170957775,-1.6865212153661,2.540834845735,4.3472084102856,6.2186374930658,3.5546217291251,,,BAL-DYN-EUR,FALSE,FALSE,4,3,USD Flexible Allocation
PIOBCZ,Amundi Fund Solutions - Balanced CZK,LU1121646696,CZK,BAL-BAL-CZK,BAL,5,25000,EUR,1438.630005,08.02.2022,-3.2196651171552,-3.8650958589213,-1.858951619505,1.6476955578637,3.8054968287526,7.4493143117216,4.3502035615975,3.5576654143265,5.7355837935178,BAL-BAL-CZK,FALSE,FALSE,4,,EUR Moderate Allocation - Global
INGIARB,NN (L) Absolute Return Bond - X Cap EUR,LU0809670986,EUR,BOND-ST-EUR,BOND,5,100,EUR,257.1499939,08.02.2022,-2.235486446413,-3.1304151284563,-3.8943080315432,-3.3270676691729,-3.1377128220582,0.37613487346668,-0.39580000107373,-0.24153206832334,0.35891914689423,BOND-ST-EUR,FALSE,FALSE,3,2,Global Flexible Bond - EUR Hedged
INGREL,NN (L) Euro Liquidity - P Cap EUR,LU0546916965,EUR,MM-EUR,MM,3,100,EUR,252.4799957,08.02.2022,-0.063331222292584,-0.18975332068312,-0.36306235201263,-0.5240140262401,-0.67663257277734,-0.50318440421038,-0.49248166008957,-0.43207343434523,-0.34011279886065,MM-EUR,FALSE,FALSE,1,,EUR Money Market - Short Term
INGRDO,NN (L) US Factor Credit - P Cap USD,LU0546914754,USD,BOND-INGR-USD,BOND,5,1000,EUR,1361.969971,08.02.2022,-2.4837827388198,-5.0925054876137,-4.8936838797528,-2.2696613088404,-3.5418348701823,5.0664502796133,3.127548221998,2.3045375641727,2.3779613775807,BOND-INGR-USD,FALSE,FALSE,4,3,USD Corporate Bond
INGREU,NN (L) Euro Fixed Income - X Cap EUR,LU0546918151,EUR,BOND-INGR-EUR,BOND,5,100,EUR,540.3200073,08.02.2022,-3.4263346976711,-5.4326519182302,-6.7449085260614,-5.4011940403032,-7.0609078555825,-0.0012338062925332,0.11738093594922,-0.01849437819903,2.155722349909,BOND-INGR-EUR,FALSE,FALSE,3,3,EUR Diversified Bond
INGREUM,NN (L) Euromix Bond - P Cap EUR,LU0546916619,EUR,BOND-INGR-EUR,BOND,3,100,EUR,163.9799957,08.02.2022,-1.8612723681848,-2.901468498342,-3.947985004686,-3.6205477841777,-4.3178900688528,-1.8616364934671,-1.3205838900428,-0.92728695409007,0.096867676694634,BOND-INGR-EUR,FALSE,FALSE,2,1,Europe Bond
INGRGHY,NN (L) Global High Yield - X Cap EUR (hedged iii),LU0548664886,EUR,BOND-HY-EUR,BOND,5,100,EUR,519.5300293,08.02.2022,-2.8934038616101,-3.4779377612634,-3.6605040146865,-3.0076170562318,-2.1619178546543,2.28456769512,1.2393183894038,1.8383993391597,2.9845355107176,BOND-HY-EUR,FALSE,FALSE,4,3,Global High Yield Bond
AMIENAC,AMUNDI FUNDS INDEX EQUITY NORTH AMERICA - AHK,LU1049757393,CZK,EQ-US,EQ,4.5,25000,EUR,5192.910156,08.02.2022,-3.0732273646959,-4.4827484723965,1.3100496316644,6.8128572574558,14.294926960468,18.259186458694,13.247004635857,10.717286962856,,EQ-US,FALSE,TRUE,6,,US Large-Cap Blend Equity
PARWLVCZ,BNP Paribas Funds Global Low Vol Equity CZK,LU1022403593,CZK,EQ-GLB,EQ,3,25000,EUR,17225.99023,08.02.2022,-3.3429358267646,-4.5244231611269,-1.7124165031487,5.1198511014829,13.615236823863,9.0017097124528,5.8806081720503,5.1295223583576,,EQ-GLB,FALSE,FALSE,5,2,Global Large-Cap Blend Equity
